prolificid,subject_id,age,gender,label,trialnum,status,outcome,getsout,bloc,img1,img2,buttonchoice,rtchoice,rt,response,key_press,time_elapsed,internal_node_id,trial_type,trial_index,stimulus,responses,date,time,datefinish,timefinish,
587bd7a9c60bd50001f29532,4631554,34,F,scaleresp,16,1,1,1,1,5,10,0,984,2268.835,85,,229868,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5aa2bb4e89de8200013f5863,6726175,25,m,survey,,,,,,,,,,4889,,,32324,0.0-4.0,survey-text,4,,"{Q0"":""25""","Q1:""m""}""",04/05/2020,1.59E+12,04/05/2020,1.59E+12
5c80f8c2f6d33e001628a639,6543600,33,f,scaleresp,4,1,2,2,1,3,9,0,1069,1994.465,64,,213706,0.0-62.0,html-slider-response,62,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5ea5a198cf44f70147fca1c8,9211009,39,f,scaleresp,14,1,1,2,2,3,6,1,1467,3057.66,100,,386249,0.0-128.0,html-slider-response,128,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
582694efe410980001e0e589,2875410,33,M,scaleresp,13,2,1,2,1,5,9,1,941,4201.405,33,,226706,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d7eae44272871001bf42e21,2549865,26,F,scaleresp,20,1,2,2,1,4,9,0,1101,1794.9,0,,273218,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5cd2ae5020c6800014c894e5,4696355,26,M,scaleresp,12,1,1,2,1,1,17,0,1965,2460.01,16,,318516,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d759ee1871bc100183b471d,9480462,24,m,scaleresp,11,2,1,2,1,13,20,1,1395,2193.255,76,,315585,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d069ba2526a5a00192ae2a2,3383985,23,F,scaleresp,20,1,2,2,1,11,16,1,659,981.1249999,36,,287647,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e87a14db9041d41bd444722,9924368,20,M,scaleresp,18,1,1,1,1,10,18,1,1176,3004.555,74,,282345,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d8e151d135ff500192b6992,3651462,20,F,scaleresp,10,1,1,2,1,1,2,,,,,,206168,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
587bd7a9c60bd50001f29532,4631554,34,F,scaleresp,1,2,2,2,1,9,18,0,1137,2012.52,24,,241793,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5c8a49d4d127f20001c44491,5632832,,,surveyid,,,,,,,,,,4357,,,37550,0.0-3.0,survey-text,3,,"{Q0"":""5c8a49d4d127f20001c44491""}""",04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5c80f8c2f6d33e001628a639,6543600,33,f,scaleresp,6,1,2,1,1,17,18,1,1334,2089.395,44,,225780,0.0-67.0,html-slider-response,67,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d7eae44272871001bf42e21,2549865,26,F,scaleresp,4,1,2,2,1,8,13,1,904,1824.2,0,,284888,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5ea5a198cf44f70147fca1c8,9211009,39,f,scaleresp,15,2,1,2,2,5,13,1,1889,3647.15,74,,400369,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
582694efe410980001e0e589,2875410,33,M,scaleresp,20,1,2,2,1,2,11,0,797,2434.63,38,,238879,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5dce9c36f347c11003d4a76b,6970126,22,F,scaleresp,5,2,2,2,1,4,20,1,1542,4605.52,48,,184874,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5cd2ae5020c6800014c894e5,4696355,26,M,scaleresp,7,2,2,1,1,2,17,0,1907,1699.78,18,,331385,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d069ba2526a5a00192ae2a2,3383985,23,F,scaleresp,6,1,2,1,1,19,20,0,827,1375.295,21,,298841,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5c8a49d4d127f20001c44491,5632832,25,M,survey,,,,,,,,,,7417,,,44972,0.0-4.0,survey-text,4,,"{Q0"":""25""","Q1:""M""}""",04/05/2020,1.59E+12,04/05/2020,1.59E+12
5d8e151d135ff500192b6992,3651462,20,F,scaleresp,19,2,1,1,1,18,19,,,,,,216916,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d759ee1871bc100183b471d,9480462,24,m,scaleresp,13,2,1,2,2,15,19,1,1896,2320.695,59,,329450,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e87a14db9041d41bd444722,9924368,20,M,scaleresp,4,1,2,2,1,3,15,0,704,2571.72,57,,294381,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
587bd7a9c60bd50001f29532,4631554,34,F,scaleresp,19,2,1,1,1,15,16,0,1490,1957.445,85,,253816,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5c80f8c2f6d33e001628a639,6543600,33,f,scaleresp,1,2,2,2,1,12,15,1,849,2204.31,58,,237793,0.0-72.0,html-slider-response,72,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e8b652a651b2302f6686485,1696133,19,F,scaleresp,2,1,2,2,1,1,6,,,,,,323211,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d7eae44272871001bf42e21,2549865,26,F,scaleresp,19,2,1,1,1,3,19,1,934,1996.1,0,,296895,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5ea5a198cf44f70147fca1c8,9211009,39,f,scaleresp,7,2,2,1,2,7,20,0,1395,2431.49,100,,412808,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
582694efe410980001e0e589,2875410,33,M,scaleresp,8,1,2,1,1,10,20,0,1343,2465.925,37,,251638,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d069ba2526a5a00192ae2a2,3383985,23,F,scaleresp,1,2,2,2,1,2,11,,,,,,309463,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5dce9c36f347c11003d4a76b,6970126,22,F,scaleresp,18,1,1,1,1,5,12,1,1581,2210.44,100,,197250,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5cd2ae5020c6800014c894e5,4696355,26,M,scaleresp,8,1,2,1,2,5,12,1,703,1461.975,17,,343702,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d759ee1871bc100183b471d,9480462,24,m,scaleresp,8,1,2,1,2,12,18,1,1101,2525.375,75,,341743,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e9c384e5591a014fce2fc38,8438425,23,F,scaleresp,17,2,1,1,1,6,18,0,1651,5183.925,71,,323436,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d8e151d135ff500192b6992,3651462,20,F,scaleresp,18,1,1,1,1,3,19,1,859,3547.3,28,,230055,0.0-22.0,html-slider-response,22,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e87a14db9041d41bd444722,9924368,20,M,scaleresp,9,2,2,1,1,6,8,0,1051,2543.12,22,,306938,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
587bd7a9c60bd50001f29532,4631554,34,F,scaleresp,15,2,1,2,1,4,14,0,1079,1972.335,92,,265799,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e8b652a651b2302f6686485,1696133,19,F,scaleresp,16,1,1,1,1,4,6,1,833,4245.1,27,,336923,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d7eae44272871001bf42e21,2549865,26,F,scaleresp,6,1,2,1,1,1,2,0,1326,1706.6,0,,308529,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d069ba2526a5a00192ae2a2,3383985,23,F,scaleresp,12,1,1,2,1,8,20,1,1052,1492.34,20,,320684,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5cd2ae5020c6800014c894e5,4696355,26,M,scaleresp,14,1,1,2,2,6,18,0,839,2032.51,9,,355248,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
582694efe410980001e0e589,2875410,33,M,scaleresp,10,1,1,2,1,4,7,1,1169,2482.59,42,,264081,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5ea5a198cf44f70147fca1c8,9211009,39,f,scaleresp,17,2,1,1,2,13,17,0,1650,3049.855,18,,426209,0.0-143.0,html-slider-response,143,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5dce9c36f347c11003d4a76b,6970126,22,F,scaleresp,15,2,1,2,1,15,18,0,1448,4251.615,42,,211617,0.0-22.0,html-slider-response,22,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e87a14db9041d41bd444722,9924368,20,M,scaleresp,17,2,1,1,1,7,13,1,1543,1770.16,85,,318787,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d759ee1871bc100183b471d,9480462,24,m,scaleresp,9,2,2,1,2,1,13,1,1265,3319.24,81,,355294,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
587bd7a9c60bd50001f29532,4631554,34,F,scaleresp,8,1,2,1,1,2,10,0,789,1947.115,78,,277430,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d8e151d135ff500192b6992,3651462,20,F,scaleresp,13,2,1,2,1,4,13,0,910,4499.8,24,,244254,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e9c384e5591a014fce2fc38,8438425,23,F,scaleresp,4,1,2,2,1,6,9,1,1935,3384.72,73,,337725,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d069ba2526a5a00192ae2a2,3383985,23,F,scaleresp,10,1,1,2,1,5,6,0,855,2289.99,12,,332703,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d7eae44272871001bf42e21,2549865,26,F,scaleresp,13,2,1,2,1,6,7,1,1229,2956.9,0,,321714,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5cd2ae5020c6800014c894e5,4696355,26,M,scaleresp,4,1,2,2,2,2,10,0,1013,1965.69,5,,366979,0.0-123.0,html-slider-response,123,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
582694efe410980001e0e589,2875410,33,M,scaleresp,14,1,1,2,1,14,17,0,1193,2413.5,38,,276483,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e8b652a651b2302f6686485,1696133,19,F,scaleresp,11,2,1,2,1,4,14,0,1161,4763.4,17,,351918,0.0-22.0,html-slider-response,22,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5ea5a198cf44f70147fca1c8,9211009,39,f,scaleresp,5,2,2,2,2,15,18,0,1595,2649.29,14,,438984,0.0-148.0,html-slider-response,148,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d759ee1871bc100183b471d,9480462,24,m,scaleresp,2,1,2,2,2,6,16,,,,,,366059,0.0-128.0,html-slider-response,128,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5dce9c36f347c11003d4a76b,6970126,22,F,scaleresp,10,1,1,2,1,2,15,0,1252,2734.685,62,,224321,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e87a14db9041d41bd444722,9924368,20,M,scaleresp,20,1,2,2,1,4,12,0,1143,2441.195,56,,330966,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
587bd7a9c60bd50001f29532,4631554,34,F,scaleresp,11,2,1,2,1,4,11,0,1179,1847.64,78,,289285,0.0-87.0,html-slider-response,87,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d8e151d135ff500192b6992,3651462,20,F,scaleresp,3,2,2,2,1,4,7,1,801,2089.9,40,,255962,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e9c384e5591a014fce2fc38,8438425,23,F,scaleresp,10,1,1,2,1,5,10,0,1023,6368.87,31,,353900,0.0-22.0,html-slider-response,22,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d7eae44272871001bf42e21,2549865,26,F,scaleresp,14,1,1,2,1,4,7,0,879,1739.1,0,,333280,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5cd2ae5020c6800014c894e5,4696355,26,M,scaleresp,5,2,2,2,2,5,6,1,1357,1913.995,33,,378922,0.0-128.0,html-slider-response,128,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d069ba2526a5a00192ae2a2,3383985,23,F,scaleresp,3,2,2,2,1,3,18,1,1409,2548.825,18,,345452,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
582694efe410980001e0e589,2875410,33,M,scaleresp,19,2,1,1,1,7,10,1,1557,2370.85,38,,288941,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5c80f8c2f6d33e001628a639,6543600,33,f,scaleresp,12,1,1,2,1,14,20,0,820,32027.915,62,,279584,0.0-77.0,html-slider-response,77,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5ea5a198cf44f70147fca1c8,9211009,39,f,scaleresp,11,2,1,2,2,5,11,0,1676,2265.78,10,,451848,0.0-153.0,html-slider-response,153,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d759ee1871bc100183b471d,9480462,24,m,scaleresp,17,2,1,1,2,5,9,1,1451,2333.435,86,,378556,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
587bd7a9c60bd50001f29532,4631554,34,F,scaleresp,17,2,1,1,1,13,16,1,785,1862.97,22,,300716,0.0-92.0,html-slider-response,92,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d45afde597d3a001694dcd9,1155559,27,M,scaleresp,13,2,1,2,1,9,12,,,,,,466757,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d8e151d135ff500192b6992,3651462,20,F,scaleresp,8,1,2,1,1,9,10,1,1044,2181.3,58,,267981,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e87a14db9041d41bd444722,9924368,20,M,scaleresp,1,2,2,2,2,9,17,0,880,2910.89,39,,344931,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5dce9c36f347c11003d4a76b,6970126,22,F,scaleresp,12,1,1,2,1,5,17,0,1802,2079.63,59,,236769,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e8b652a651b2302f6686485,1696133,19,F,scaleresp,8,1,2,1,1,1,16,0,1061,8987.6,54,,370901,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d7eae44272871001bf42e21,2549865,26,F,scaleresp,17,2,1,1,1,10,13,1,915,1578.4,0,,344496,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e9c384e5591a014fce2fc38,8438425,23,F,scaleresp,18,1,1,1,1,15,19,1,1246,3079.415,26,,366852,0.0-27.0,html-slider-response,27,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e74a7adaec8c8000cc722f2,2398138,20,F,scaleresp,9,2,2,1,1,1,9,,,,,,346033,0.0-12.0,html-slider-response,12,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5cd2ae5020c6800014c894e5,4696355,26,M,scaleresp,1,2,2,2,2,8,14,1,1253,1623.925,25,,390765,0.0-133.0,html-slider-response,133,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5c80f8c2f6d33e001628a639,6543600,33,f,scaleresp,7,2,2,1,1,13,16,0,817,2247.485,40,,291212,0.0-82.0,html-slider-response,82,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d069ba2526a5a00192ae2a2,3383985,23,F,scaleresp,8,1,2,1,2,1,16,1,654,1628.05,80,,358452,0.0-113.0,html-slider-response,113,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
582694efe410980001e0e589,2875410,33,M,scaleresp,3,2,2,2,1,4,6,0,1896,2788.18,31,,302166,0.0-107.0,html-slider-response,107,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d759ee1871bc100183b471d,9480462,24,m,scaleresp,11,2,1,2,2,2,13,,,,,,389234,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5ea5a198cf44f70147fca1c8,9211009,39,f,scaleresp,4,1,2,2,2,9,17,0,1715,2734.715,7,,464888,0.0-158.0,html-slider-response,158,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
587bd7a9c60bd50001f29532,4631554,34,F,scaleresp,12,1,1,2,1,8,20,1,886,2024.745,84,,312480,0.0-97.0,html-slider-response,97,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5dce9c36f347c11003d4a76b,6970126,22,F,scaleresp,13,2,1,2,1,14,17,0,1633,1718.095,25,,248769,0.0-37.0,html-slider-response,37,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d45afde597d3a001694dcd9,1155559,27,M,scaleresp,16,1,1,1,1,2,8,,,,,,477476,0.0-17.0,html-slider-response,17,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d8e151d135ff500192b6992,3651462,20,F,scaleresp,11,2,1,2,1,7,15,0,587,2575.3,53,,280143,0.0-42.0,html-slider-response,42,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e87a14db9041d41bd444722,9924368,20,M,scaleresp,16,1,1,1,2,11,17,1,1753,3243.33,60,,358506,0.0-118.0,html-slider-response,118,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5d7eae44272871001bf42e21,2549865,26,F,scaleresp,1,2,2,2,1,4,12,0,902,1821.1,100,,356225,0.0-102.0,html-slider-response,102,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5cd2ae5020c6800014c894e5,4696355,26,M,scaleresp,19,2,1,1,2,1,4,0,1083,1446.755,34,,401928,0.0-138.0,html-slider-response,138,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
5e8b652a651b2302f6686485,1696133,19,F,scaleresp,3,2,2,2,1,11,20,1,1044,5929.8,69,,386464,0.0-32.0,html-slider-response,32,"<p style=font-size:16px; text-align:center;"">  How responsible do you feel concerning <br> the outcome ? </p>""",,04/05/2020,1.59E+12,04/05/2020,1.59E+12,
